ticket_id,ticket_label,ticket_description,category,priority,status,software,clinic_service,created_at,created_by,updated_by,assigned_to,suggested_category,redundancy_type,master_ticket,final_priority_score
TIC-1568,Surgical microscope foot control pedal is entirely unresponsive.,Hi IT. The USB wire is damaged. The surgeon cannot adjust the optical focus without breaking sterility by using their hands.,Software,High,Resolved,CamExport,Lab,2026-03-07 00:45:00,User_062,IT_User_06,IT_User_06,,Similarité Sémantique,TIC-1011,0
TIC-1569,Intravenous compounding software calculates incorrect normal saline dilutions.,Greetings. The mathematical engine is requesting way too much fluid. The resulting medication mixture would be completely useless for the patient.,Bug,Medium,Open,ReflexApp,Neurology,2026-03-07 01:00:00,User_023,IT_User_08,IT_User_08,,Similarité Sémantique,TIC-1169,0
TIC-0717,Maternity ward electronic doors deny entry to expected fathers.,The temporary barcode passes printed at reception are completely failing to unlock the double doors to the nursery.,Access,High,In Progress,DoorCode,Maternity,2026-02-26 18:00:00,User_099,IT_User_09,IT_User_09,,Similarité Sémantique,TIC-1090,0
TIC-1280,Parking validation web portal lacks secure HTTPS encryption protocols today.,"Dear IT, credit card data is transmitting in plain text across the internet. Install the secure certificates immediately.",Security,Critical,Open,VideoClear,Outpatient Clinic,2026-03-04 14:45:00,User_019,IT_User_10,IT_User_10,,Similarité Sémantique,TIC-0975,0
TIC-1282,Aquatic therapy pool digital chemical monitor touchscreen is completely dead.,"Hi IT, the humid environment destroyed the electronics. We cannot safely test the chlorine levels before patient sessions.",Error,High,Open,MemLeak,Cardiology,2026-03-04 15:15:00,User_008,IT_User_03,IT_User_03,,Similarité Sémantique,TIC-1201,0
TIC-1283,Wearable patient motion tracking sensors fail bluetooth pairing process entirely.,"Greetings, the tablets refuse to connect to the hardware. We cannot record joint mobility angles during physical rehabilitation.",Network,High,In Progress,CabSwitch,Surgery,2026-03-04 15:30:00,User_099,IT_User_05,IT_User_05,,Similarité Sémantique,TIC-0978,0
TIC-1285,Electronic spinal traction table software throws a fatal overpressure error.,"Dear IT, the machine shut down to prevent severely injuring the patient. The mechanical controller needs urgent recalibration.",Bug,High,Resolved,ContrastInv,Radiology,2026-03-04 16:00:00,User_051,IT_User_02,IT_User_02,,Similarité Sémantique,TIC-1077,0
TIC-1287,Central nursing dashboard calculates incorrect fluid removal targets completely randomly.,"Hi IT, the software math is corrupted. If we follow these digital targets, we will severely dehydrate patients.",Security,Critical,In Progress,XSSVuln,Admissions,2026-03-04 16:30:00,User_088,IT_User_09,IT_User_09,,Similarité Sémantique,TIC-1602,0
TIC-1288,Patient recliner chair electronic adjustment controls short circuit entirely today.,"Greetings, the internal wiring sparked and smoked. The chair is stuck flat and requires an immediate hardware replacement.",Support,Medium,Open,LabelSmear,Lab,2026-03-04 16:45:00,User_031,IT_User_06,IT_User_06,,Similarité Sémantique,TIC-1490,0
TIC-1289,Hemodialysis machine drops connection to the central monitoring server continually.,"Good morning, the network switch is failing. The nurses cannot observe the critical blood pressure trends from the desk.",Error,High,Resolved,VoltCrash,Neurology,2026-03-04 17:00:00,User_004,IT_User_08,IT_User_08,,Similarité Sémantique,TIC-1081,0
TIC-1293,Central fetal monitoring display loses wireless connection to delivery rooms.,"Greetings, we are flying blind. The access point died and we cannot see the baby heart rates remotely.",Access,Medium,Resolved,DietPass,Kitchen,2026-03-04 18:00:00,User_015,IT_User_05,IT_User_05,,Similarité Sémantique,TIC-1494,0
TIC-1742,Chemistry analyzer digital reporting application throws a memory exception.,"Greetings, the software runs out of random access memory. The application crashes before exporting the digital metabolic panel results.",Software,High,Open,ChemMem,Lab,2026-03-10 21:00:00,User_076,IT_User_09,IT_User_09,,Doublon Exact,TIC-1642,0
TIC-1268,Walk in freezer digital temperature sensor loses wireless connection entirely.,"Greetings, the thick metal door blocks the wifi signal. We cannot log the legally required daily food temperatures.",Error,High,Open,StainJam,Lab,2026-03-04 11:45:00,User_062,IT_User_06,IT_User_06,,Similarité Sémantique,TIC-0962,0
TIC-0727,Laboratory instrument network bridge is failing to transmit data.,"The hematology analyzers are working, but the bridge device is failing to push the data to the server.",Network,High,In Progress,LabBridge,Lab,2026-02-26 20:30:00,User_015,IT_User_09,IT_User_09,,Similarité Sémantique,TIC-1153,0
TIC-1743,Microbiology digital culture tracking application vulnerable to script injection.,"Hi team, the web portal allows malicious javascript in the notes field. Secure the application against cross site scripting.",Security,Critical,Resolved,CultureXSS,Lab,2026-03-10 21:15:00,User_008,IT_User_06,IT_User_06,,Doublon Exact,TIC-1643,0
TIC-1552,Admissions payment gateway software throws a fatal exception.,Good morning. The application crashes completely when we attempt to swipe a debit card. We cannot process financial copays for patients.,Software,Low,Resolved,BrollyDB,Reception,2026-03-06 20:45:00,User_012,IT_User_03,IT_User_03,Error,Similarité Sémantique,TIC-0433,0
TIC-1604,Digital microscope camera lens motor displays a hexadecimal fault.,"Greetings. The autofocus mechanism jammed, throwing an unrecoverable software error. We cannot capture the necessary images to diagnose the cancer biopsies.",Security,Critical,Resolved,RegTerminal,ER,2026-03-07 09:45:00,User_023,IT_User_05,IT_User_05,,Similarité Sémantique,TIC-0859,0
TIC-1605,Clinic waiting room information display television buzzing loudly.,"Hello IT. The screen is totally black, and the speakers emit a terrifying electrical noise. We need this hardware physically replaced.",Support,Medium,Open,SutureScan,ER,2026-03-07 10:00:00,User_004,IT_User_02,IT_User_02,,Similarité Sémantique,TIC-1099,0
TIC-1606,Emergency room triage application routing logic drops network packets.,"Hello team, the virtual private network tunnel is failing. Remote attending physicians cannot access the digital intake system securely.",Network,Critical,Open,TriageNet,ER,2026-03-10 12:00:00,User_042,IT_User_03,IT_User_03,,Doublon Exact,TIC-1706,0
TIC-1607,Fast track clinical charting software throws a database exception.,"Greetings, the application throws a java runtime error. We cannot save the digital patient encounter notes into the system.",Error,High,In Progress,FastChart,ER,2026-03-10 12:15:00,User_015,IT_User_07,IT_User_07,,Doublon Exact,TIC-1707,0
TIC-1608,Emergency department digital whiteboard web interface lacks basic encryption.,"Hi IT, the local website uses HTTP instead of HTTPS. Anyone on the network can intercept patient data easily.",Security,Critical,Open,BoardWeb,ER,2026-03-10 12:30:00,User_088,IT_User_01,IT_User_01,,Doublon Exact,TIC-1708,0
TIC-1613,Echocardiogram digital archiving server vulnerable to SQL injection attacks.,"Hi team, the search bar on the web portal allows arbitrary code execution. Please sanitize the database query inputs.",Security,Critical,Open,EchoArch,Cardiology,2026-03-10 13:45:00,User_012,IT_User_08,IT_User_08,,Doublon Exact,TIC-1713,0
TIC-1582,Patient dialysis recliner chair internal wiring sparked heavily.,Good morning. Smoke came out of the electronic adjustment panel. The hardware is completely destroyed and requires immediate replacement for safety.,Support,Critical,In Progress,DefibScan,Cardiology,2026-03-07 04:15:00,User_008,IT_User_03,IT_User_03,,Similarité Sémantique,TIC-1490,0
TIC-0478,Wearable patient gait tracking sensors fail to synchronize data with the clinic tablets.,"The bluetooth connection drops every five seconds, making it impossible to analyze the walking patterns of stroke victims. The sensor firmware needs a desperate bug fix update.",Network,High,Open,GaitSync,Physiotherapy,2026-02-24 06:15:00,User_082,IT_User_06,IT_User_06,,Similarité Sémantique,TIC-0978,0
TIC-0479,Physiotherapy department billing software applies the wrong billing codes to aquatic therapy.,We are vastly undercharging for pool sessions because the software defaults to basic massage codes. This is costing the clinic thousands of euros. Fix the mapping logic.,Software,High,Open,PhysioBill,Physiotherapy,2026-02-24 06:30:00,User_049,IT_User_08,IT_User_08,,Similarité Sémantique,TIC-1561,0
TIC-1744,Blood bank inventory database drops local area network connection.,"Good morning, the server is unreachable. Technicians cannot digitally reserve the necessary trauma blood units for the emergency room.",Network,High,Open,BankNet,Lab,2026-03-10 21:30:00,User_099,IT_User_08,IT_User_08,,Doublon Exact,TIC-1644,0
TIC-1590,New radiology technician denied access to scheduling portal.,Hello team. His active directory profile is missing the department specific permissions required to view the upcoming MRI patient arrival list.,Network,High,In Progress,PortCab,Oncology,2026-03-07 06:15:00,User_062,IT_User_10,IT_User_10,,Similarité Sémantique,TIC-1170,0
TIC-1623,Pharmacist active directory password resets fail across the network.,"Hi team, the self service portal sends broken email links. The staff cannot unlock their digital accounts for dispensing.",Access,Medium,Resolved,ADReset,Pharmacy,2026-03-10 16:15:00,User_027,IT_User_06,IT_User_06,,Doublon Exact,TIC-1723,0
TIC-1624,Intravenous compounding software drops local area network connection continuously.,"Good morning, the application cannot ping the server. The digital formulas are completely unavailable for the mixing technicians today.",Network,High,Open,MixNet,Pharmacy,2026-03-10 16:30:00,User_051,IT_User_08,IT_User_08,,Doublon Exact,TIC-1724,0
TIC-1749,Neurology department shared network folder exposes sensitive clinical trials.,"Good morning, the directory permissions were accidentally set to public. Protect this highly confidential digital research data immediately please.",Security,Critical,Open,NeuroShare,Neurology,2026-03-10 22:45:00,User_031,IT_User_07,IT_User_07,,Similarité Sémantique,TIC-1649,0
TIC-1039,Microbiology barcode printer outputs completely blank sticky paper labels.,The thermal print head has failed. We cannot safely label incoming biopsy samples without risking a catastrophic mix-up.,Support,High,Resolved,MicroLabel,Lab,2026-03-02 02:30:00,User_099,IT_User_08,IT_User_08,,Similarité Sémantique,TIC-0539,0
TIC-1044,Cognitive assessment tablet app freezes on the memory test.,The application locks up completely when the patient attempts to draw the clock face. The software requires patching.,Bug,Medium,Resolved,CogTest,Neurology,2026-03-02 03:45:00,User_031,IT_User_07,IT_User_07,,Similarité Sémantique,TIC-1554,0
TIC-1047,Radiation linear accelerator console displays a fatal interlock error.,"The system falsely detects that the heavy vault door is open, preventing us from initiating any cancer treatments.",Error,Critical,Open,LinacDoor,Oncology,2026-03-02 04:30:00,User_023,IT_User_09,IT_User_09,,Similarité Sémantique,TIC-0546,0
TIC-1048,Oncology patient education tablets cannot reach the video server.,The devices connect to wifi but fail to resolve the internal domain name for the educational streaming service.,Network,Medium,Open,EduVideo,Oncology,2026-03-02 04:45:00,User_042,IT_User_06,IT_User_06,,Similarité Sémantique,TIC-0789,0
TIC-1051,Electronic growth chart app plots height on weight axis.,"The graph is completely distorted, making it look like every infant is severely malnourished. The variables are swapped.",Bug,Medium,In Progress,GrowChart,Pediatrics,2026-03-02 05:30:00,User_055,IT_User_01,IT_User_01,,Similarité Sémantique,TIC-0553,0
TIC-1053,Pediatric ward interactive playroom display shattered by a toy.,The broken glass is a massive physical safety hazard for the children. Please remove the television monitor immediately.,Support,Low,Open,PlayTV,Pediatrics,2026-03-02 06:00:00,User_093,IT_User_05,IT_User_05,,Similarité Sémantique,TIC-1258,0
TIC-1629,Mammography digital image transfer protocol times out over VPN.,"Good morning, remote radiologists cannot download the files. The virtual private network bandwidth is severely throttled and dropping packets.",Network,High,Open,MammoVPN,Radiology,2026-03-10 17:45:00,User_062,IT_User_07,IT_User_07,,Doublon Exact,TIC-1729,0
TIC-1598,Automated dishwashing conveyor belt optical sensor is broken.,"Hi IT. The hardware cannot detect approaching plates, halting the sanitation line constantly. We need mechanical replacement parts for the machine.",Access,Medium,In Progress,LactDoor,Maternity,2026-03-07 08:15:00,User_034,IT_User_06,IT_User_06,,Similarité Sémantique,TIC-0853,0
